,MeanBill,MeanPaid,CurBill_Sept,Risky,CREDIT_RATIO,AGE,EDUCATION,DEFAULT
393,19728.166666666668,0.0,20110,No,0.12215714285714285,29,university,paid
394,10500.0,-1.5,38000,No,0.06944444444444445,51,graduate school,paid
395,143057.5,0.0,142428,No,1.0293214285714285,27,graduate school,paid
396,40130.5,0.0,40810,No,0.42653,38,graduate school,paid
397,246.66666666666666,-2.0,0,No,0.0,22,university,paid
398,94543.16666666667,0.0,104701,No,0.5054,30,university,paid
399,117299.66666666667,2.0,120298,Yes,1.00685,25,university,paid
400,111151.16666666667,-0.16666666666666666,156362,No,0.5511666666666667,29,graduate school,paid
401,30834.5,0.0,41322,No,0.48485,42,high school,paid
402,1183.0,-0.5,1464,Yes,0.013893333333333334,41,graduate school,defaulted
403,26923.833333333332,0.0,27879,No,0.9623333333333334,48,university,paid
404,162469.16666666666,2.0,160432,Yes,1.024475,29,graduate school,defaulted
405,15351.333333333334,-2.0,3858,No,0.01345,52,graduate school,paid
406,7978.166666666667,-1.0,26476,No,0.178275,25,university,paid
407,411076.3333333333,0.5,507062,Yes,0.983912,37,graduate school,paid
408,60852.5,0.0,55607,No,0.196540625,27,graduate school,paid
409,173955.33333333334,0.0,168382,No,0.6273071428571428,31,graduate school,paid
410,30938.166666666668,1.8333333333333333,29332,Yes,0.47628333333333334,23,graduate school,defaulted
411,42.833333333333336,-1.3333333333333333,190,No,0.0,38,graduate school,paid
412,1933.3333333333333,-0.8333333333333334,0,Yes,0.0,32,graduate school,paid
413,10722.0,0.5,13668,Yes,0.05498695652173913,27,university,defaulted
414,48748.166666666664,-2.0,14867,No,0.055552083333333335,41,high school,paid
415,4583.333333333333,-1.5,22500,No,0.1,35,high school,paid
416,3881.0,-2.0,7184,No,0.074225,31,graduate school,paid
417,17449.0,0.3333333333333333,14811,Yes,0.32524,30,graduate school,paid
418,30069.5,0.0,44338,No,0.86096,48,university,paid
420,27776.833333333332,0.6666666666666666,25265,Yes,0.8784666666666666,24,graduate school,paid
421,160376.0,0.0,169661,No,0.3799977272727273,29,graduate school,paid
422,2955.5,-1.0,10237,No,0.012152173913043478,38,university,paid
423,102325.5,1.0,104978,Yes,0.52962,38,university,defaulted
424,197503.5,0.0,192586,No,0.4040142857142857,30,university,paid
425,1877.0,-1.6666666666666667,11262,No,0.0,32,university,paid
426,13173.833333333334,1.3333333333333333,9551,Yes,0.60405,49,high school,defaulted
427,232.16666666666666,-0.8333333333333334,199,No,0.0011705882352941177,31,graduate school,defaulted
428,48900.166666666664,0.0,70119,No,0.9790857142857143,27,graduate school,paid
429,127105.5,0.0,212601,No,0.8473619047619048,33,university,paid
430,77501.5,0.0,91894,No,0.7970222222222222,25,university,paid
431,295478.5,0.0,304867,No,0.7692256410256411,27,graduate school,defaulted
432,50715.333333333336,0.0,48123,No,0.45033636363636365,29,graduate school,paid
433,165693.33333333334,0.0,159760,No,0.2796362068965517,36,graduate school,paid
434,6116.0,-0.8333333333333334,9210,No,0.023569444444444445,55,high school,paid
435,226636.83333333334,1.8333333333333333,234752,Yes,0.8630962962962963,32,university,defaulted
436,2445.3333333333335,-0.6666666666666666,14072,Yes,0.0,27,graduate school,paid
437,61248.333333333336,0.0,61807,No,0.5681727272727273,37,high school,paid
438,39198.666666666664,0.0,51044,No,1.00462,25,graduate school,paid
439,56516.333333333336,0.0,77024,No,0.9160125,23,graduate school,defaulted
440,4670.666666666667,-0.6666666666666666,350,No,0.007,23,university,paid
441,88510.0,0.6666666666666666,83831,Yes,0.85586,32,graduate school,paid
442,689.5,-0.8333333333333334,0,Yes,0.0,26,graduate school,paid
443,121803.0,0.0,122923,No,0.623265,27,graduate school,paid
444,217674.16666666666,0.0,246135,No,0.9643458333333333,44,graduate school,defaulted
445,26778.0,0.0,37304,No,0.15138181818181817,34,university,paid
446,100194.16666666667,0.0,146433,No,0.672525,28,graduate school,paid
447,13957.833333333334,-0.6666666666666666,46122,No,0.007,53,graduate school,paid
448,28391.166666666668,0.0,38564,No,0.19123,42,other 1,paid
449,76877.66666666667,0.3333333333333333,96304,Yes,0.70005,30,high school,paid
451,453090.3333333333,0.6666666666666666,467150,Yes,0.76477,53,graduate school,defaulted
452,155988.16666666666,-0.16666666666666666,255691,No,1.0105230769230769,37,university,paid
453,27027.5,-1.3333333333333333,156786,No,0.000895,26,graduate school,paid
454,55264.333333333336,0.0,78129,No,0.352525,42,university,paid
455,20826.666666666668,-0.16666666666666666,40034,No,0.913725,39,university,paid
456,73326.33333333333,1.8333333333333333,71034,Yes,0.5333,39,high school,paid
457,16534.333333333332,-0.5,23974,No,0.48262,32,graduate school,paid
458,8122.0,-1.0,819,No,0.0789695652173913,41,university,paid
459,26097.833333333332,-0.16666666666666666,50927,No,0.5697571428571429,48,university,defaulted
460,139749.33333333334,0.0,152510,No,0.8425055555555555,38,university,paid
461,4689.5,-1.0,1689,No,0.107975,36,university,paid
462,41433.833333333336,-0.3333333333333333,20807,No,0.3443448275862069,26,university,paid
463,94149.5,0.0,30141,No,0.5706739130434783,28,graduate school,paid
464,356.8333333333333,-1.0,0,Yes,0.0,56,high school,paid
465,201767.33333333334,-0.16666666666666666,208459,No,0.8970913043478261,59,graduate school,defaulted
466,198030.16666666666,0.0,212795,No,0.9592863636363637,38,graduate school,defaulted
467,23809.5,0.0,28114,No,0.12176521739130435,32,university,paid
468,50146.833333333336,-0.16666666666666666,59372,No,0.099354,38,university,paid
469,3245.1666666666665,-1.0,6160,No,0.03637777777777778,41,graduate school,paid
470,310738.3333333333,0.0,355215,No,0.9316025641025641,35,high school,defaulted
471,269690.1666666667,0.0,366193,No,0.93175,41,university,paid
472,1927.1666666666667,-1.0,2927,No,0.0155,34,university,paid
473,32007.0,1.1666666666666667,29295,Yes,0.50535,38,high school,paid
474,3201.6666666666665,-1.0,4158,No,0.02235,32,university,paid
475,27943.0,0.0,27199,No,0.47263333333333335,29,university,paid
476,32653.0,0.0,50893,No,0.57054,44,graduate school,paid
477,63433.0,0.3333333333333333,66759,Yes,0.9742857142857143,37,university,paid
478,458.5,-0.3333333333333333,600,Yes,0.0006,38,graduate school,paid
479,0.0,-2.0,0,No,0.0,31,graduate school,paid
480,45803.333333333336,0.16666666666666666,44930,Yes,0.548404,40,university,paid
481,138747.83333333334,1.3333333333333333,131367,Yes,1.0442357142857144,26,university,defaulted
482,28287.333333333332,0.16666666666666666,41264,Yes,0.5971285714285715,28,university,paid
483,68645.0,1.8333333333333333,77604,Yes,0.8146333333333333,48,high school,paid
484,1699.6666666666667,-1.0,2491,No,0.01709,43,university,paid
485,149033.16666666666,0.0,177554,No,0.9507,31,university,paid
486,8772.166666666666,-1.0,6865,No,0.0657,42,graduate school,paid
487,92703.83333333333,0.0,93768,No,0.286009375,39,university,paid
488,670.6666666666666,-0.8333333333333334,396,No,0.007490909090909091,36,university,defaulted
489,6331.666666666667,-1.0,16426,No,0.023415384615384616,34,graduate school,paid
490,95.5,-2.0,573,No,0.0,32,university,paid
491,24034.5,1.6666666666666667,28703,Yes,0.8874,43,university,paid
492,111340.0,0.3333333333333333,98560,Yes,0.3883846153846154,30,university,paid
493,7704.666666666667,-1.0,28304,No,0.10362352941176471,28,university,paid
494,9829.333333333334,0.0,8574,No,0.117925,28,graduate school,defaulted
495,389.3333333333333,-1.0,508,No,0.01344,41,graduate school,paid
496,199441.66666666666,0.0,203183,No,1.014805,47,high school,paid
497,20648.666666666668,0.3333333333333333,16440,Yes,1.02085,23,university,paid
498,303.1666666666667,-1.1666666666666667,66,No,0.0,49,graduate school,paid
499,19107.0,0.6666666666666666,15912,Yes,0.8636,38,graduate school,paid
500,23075.166666666668,0.6666666666666666,20344,Yes,0.7235,38,university,paid
501,27123.333333333332,1.8333333333333333,23132,Yes,0.2497111111111111,35,university,paid
502,208195.16666666666,0.0,221590,No,0.9886826086956522,46,other 3,paid
503,17836.166666666668,0.0,19161,No,0.15803076923076922,33,graduate school,defaulted
504,0.0,-2.0,0,No,0.0,53,other 3,paid
505,533.3333333333334,-1.0,396,No,0.002475,35,graduate school,paid
506,126928.83333333333,-0.6666666666666666,3959,No,0.0,43,university,paid
507,37673.666666666664,0.3333333333333333,42238,Yes,0.21522777777777777,28,university,paid
508,12637.5,0.3333333333333333,21507,Yes,0.1650875,30,university,paid
509,1888.3333333333333,-1.3333333333333333,884,No,0.0,26,graduate school,paid
510,1085.6666666666667,-0.5,1261,Yes,0.0097,31,university,paid
511,240.0,-1.0,240,No,0.002,35,university,defaulted
512,22045.166666666668,-1.0,20223,No,0.14711666666666667,28,graduate school,paid
513,31543.166666666668,2.0,29509,Yes,0.61482,23,university,defaulted
514,17267.833333333332,0.3333333333333333,18355,Yes,1.01295,23,university,paid
515,78675.66666666667,-0.16666666666666666,94265,No,0.53376,56,high school,paid
516,69186.0,0.0,68739,No,0.9661285714285714,32,high school,paid
517,18164.666666666668,0.0,13917,No,0.3339,47,university,paid
518,9878.333333333334,0.5,10250,Yes,0.8558,22,university,paid
519,104155.0,0.0,93844,No,0.3369241379310345,34,graduate school,paid
520,18400.333333333332,0.0,16496,No,0.5840666666666666,31,graduate school,paid
521,39589.333333333336,0.0,-58,Yes,0.08046585365853659,27,university,paid
522,70799.83333333333,-0.6666666666666666,1210,No,0.002277777777777778,28,graduate school,defaulted
523,83579.66666666667,0.0,111496,No,0.80095,42,university,defaulted
524,71315.5,0.0,67374,No,0.3309,32,graduate school,paid
525,3349.5,-1.0,1692,No,0.060227272727272727,27,university,paid
526,19366.833333333332,0.8333333333333334,18649,Yes,0.9033,27,university,paid
527,163325.0,0.6666666666666666,160837,Yes,0.25296612903225807,45,university,defaulted
528,707.5,-1.1666666666666667,-8,Yes,-2.2222222222222223e-05,26,graduate school,paid
529,8769.0,0.0,18763,Yes,0.7205,21,university,paid
530,21582.833333333332,0.0,34549,No,0.37104,23,university,paid
531,36389.0,0.0,97538,No,0.98374,30,university,paid
532,6159.166666666667,1.0,4073,Yes,0.6394,46,university,defaulted
533,59440.833333333336,1.6666666666666667,53849,Yes,0.5503,50,high school,defaulted
534,1870.5,-2.0,2411,No,0.06118,26,graduate school,paid
535,2898.0,-0.6666666666666666,480,No,0.027916666666666666,25,university,paid
536,265163.3333333333,0.0,330759,No,0.7677136363636363,35,graduate school,paid
537,70227.0,0.0,92007,No,0.732825,44,university,paid
538,1290.1666666666667,-0.6666666666666666,3257,No,0.08332,52,graduate school,paid
539,96088.83333333333,1.8333333333333333,92638,Yes,0.8264090909090909,40,university,paid
540,147.83333333333334,-1.3333333333333333,399,No,0.0,38,graduate school,paid
541,53.0,-1.3333333333333333,0,Yes,0.0,28,graduate school,paid
542,28271.666666666668,1.5,28778,Yes,0.9346333333333333,36,university,defaulted
543,27439.333333333332,-0.3333333333333333,30092,No,0.30486,24,graduate school,paid
544,9747.0,-0.5,12339,No,0.028161111111111112,34,graduate school,paid
545,47377.333333333336,0.0,50620,No,0.11082051282051282,31,graduate school,paid
546,-87.5,-1.5,-65,Yes,-0.00029545454545454547,41,graduate school,defaulted
547,0.0,-2.0,0,No,0.0,25,university,paid
548,10576.0,-0.3333333333333333,2403,No,0.03198695652173913,28,graduate school,paid
549,41065.833333333336,0.0,52437,No,0.4206083333333333,27,graduate school,paid
550,6284.333333333333,1.0,4657,Yes,0.06068,52,high school,defaulted
551,12018.666666666666,-1.0,28204,No,0.0,41,graduate school,defaulted
552,36531.833333333336,0.0,50715,No,1.02146,56,graduate school,defaulted
553,1061.6666666666667,-1.1666666666666667,0,Yes,0.02654166666666667,42,graduate school,paid
554,37253.0,-2.0,35285,No,0.91785,24,university,paid
555,19755.0,-0.6666666666666666,37850,No,0.10823333333333333,47,university,paid
556,2191.5,-2.0,5233,No,0.03370625,33,graduate school,paid
557,77169.66666666667,1.3333333333333333,65299,Yes,0.6778636363636363,32,university,paid
558,5937.833333333333,-1.0,17208,No,0.92095,29,university,paid
559,60424.0,0.0,57192,No,0.27843809523809526,53,high school,paid
560,9587.166666666666,-0.8333333333333334,5780,No,0.04446666666666667,34,graduate school,paid
561,781.1666666666666,-2.0,640,No,0.0058694444444444445,52,university,paid
562,1608.5,-1.0,631,No,0.0465,42,university,paid
563,79601.16666666667,-0.16666666666666666,108351,No,0.3088916666666667,38,university,paid
564,1597.1666666666667,1.5,834,Yes,0.0003974358974358974,45,graduate school,paid
565,6272.166666666667,-2.0,7244,No,0.033888,35,high school,paid
566,17915.333333333332,0.0,13141,No,0.1614,24,graduate school,defaulted
567,6318.166666666667,-1.0,7071,No,0.0011138888888888889,28,graduate school,paid
568,25885.5,0.0,35429,No,0.61252,26,high school,paid
569,4076.1666666666665,-1.0,18751,No,0.021133333333333334,40,graduate school,paid
570,15596.333333333334,-0.6666666666666666,55788,Yes,0.0418,29,graduate school,paid
571,32455.833333333332,0.0,49809,No,1.00728,23,university,paid
572,4307.333333333333,-1.3333333333333333,10900,No,0.029937142857142857,33,graduate school,paid
573,2341.3333333333335,-1.0,3128,No,0.032225,60,university,defaulted
574,4353.666666666667,-1.0,3367,No,0.0580125,49,high school,paid
575,270493.3333333333,0.3333333333333333,279610,Yes,0.972496551724138,53,graduate school,defaulted
576,23936.666666666668,-0.5,475,No,0.0017592592592592592,28,graduate school,paid
577,9205.0,-0.5,5994,Yes,0.4027875,31,graduate school,paid
578,6487.5,0.0,5197,No,0.1203,36,university,paid
579,4103.833333333333,-1.3333333333333333,7797,No,0.08956666666666667,35,university,paid
581,32623.0,-0.16666666666666666,35785,No,0.3239444444444444,33,university,paid
582,11262.166666666666,-1.0,1433,No,0.0234125,26,graduate school,paid
583,68377.0,0.0,77766,No,0.974425,53,high school,paid
584,40837.833333333336,0.0,50300,No,1.01796,42,university,paid
585,16509.166666666668,0.3333333333333333,14603,Yes,0.78305,25,graduate school,paid
587,11234.833333333334,-0.5,8817,Yes,0.11254285714285714,25,high school,defaulted
588,89171.66666666667,0.0,131575,No,1.0071615384615384,29,university,paid
589,32356.0,-0.6666666666666666,5841,No,0.08920769230769231,31,university,paid
590,42385.666666666664,-0.16666666666666666,30341,No,0.11296086956521739,30,graduate school,paid
591,85390.33333333333,0.0,83255,No,0.52445,34,graduate school,paid
592,12843.5,0.0,34976,No,0.12036,35,graduate school,paid
593,43580.0,0.0,48747,No,0.5744375,32,university,paid
594,59432.0,0.0,56700,No,0.5261363636363636,46,high school,paid
595,137685.0,0.0,144678,No,0.70402,43,graduate school,paid
596,257164.5,0.0,268112,No,0.7315777777777778,29,university,paid
597,0.0,-1.5,0,Yes,0.0,31,high school,paid
598,64894.166666666664,0.3333333333333333,79243,Yes,0.940675,24,university,paid
599,13294.333333333334,-0.3333333333333333,-475,Yes,0.017303333333333334,36,university,defaulted
600,24779.666666666668,0.0,23396,No,0.07800645161290323,43,university,paid
601,545.0,-1.0,390,No,0.013,59,high school,defaulted
602,17196.833333333332,0.0,17862,No,0.10545294117647058,53,graduate school,paid
603,28761.333333333332,1.3333333333333333,26450,Yes,0.20587857142857144,28,university,paid
604,0.0,-1.5,0,Yes,0.0,31,university,paid
605,23675.5,1.8333333333333333,22746,Yes,0.44198,34,graduate school,paid
606,5737.166666666667,-0.3333333333333333,9214,No,0.20718,36,university,paid
607,39303.166666666664,0.3333333333333333,40882,Yes,0.3220727272727273,24,graduate school,paid
608,5168.666666666667,-2.0,3996,No,0.020266666666666665,36,high school,paid
609,418.5,-1.0,390,No,0.00195,34,university,paid
610,25805.833333333332,-0.6666666666666666,44177,No,0.11698181818181819,43,graduate school,paid
611,988.3333333333334,-1.1666666666666667,3280,No,0.0,29,graduate school,defaulted
612,46365.833333333336,0.0,48226,No,0.97454,37,university,paid
613,29319.333333333332,0.6666666666666666,36650,Yes,0.738525,23,university,paid
614,119627.5,1.8333333333333333,115049,Yes,0.6202947368421052,37,university,paid
615,19961.5,0.0,21724,No,0.15445333333333333,33,graduate school,paid
616,99.16666666666667,-1.1666666666666667,0,Yes,0.0,37,graduate school,paid
617,113841.5,0.0,137807,No,0.4584037037037037,56,university,paid
618,44834.166666666664,0.0,58839,No,0.88725,25,graduate school,paid
619,73974.83333333333,0.0,80833,No,0.3955,39,university,paid
620,34117.5,0.0,36146,No,0.24122666666666667,39,university,paid
621,361.6666666666667,-1.0,340,No,-0.0006666666666666666,28,university,paid
622,1270.6666666666667,-1.3333333333333333,7624,No,0.0,27,graduate school,paid
623,117.83333333333333,-1.1666666666666667,0,Yes,0.0,37,university,paid
624,81.83333333333333,-1.6666666666666667,491,No,0.0,24,graduate school,paid
625,14870.0,0.3333333333333333,13168,Yes,0.6944,24,university,paid
626,53132.666666666664,0.0,60040,No,0.7896285714285715,46,graduate school,paid
627,660.0,-1.0,660,No,0.0028695652173913043,39,graduate school,paid
628,29310.5,0.0,29434,No,0.9653333333333334,48,high school,paid
629,5931.166666666667,-1.0,4430,No,0.03591,45,high school,paid
630,240.0,-1.6666666666666667,1440,No,0.0,49,high school,paid
631,30265.166666666668,0.3333333333333333,26795,Yes,0.56112,23,university,paid
632,7506.333333333333,-0.3333333333333333,16591,No,0.8221,25,high school,paid
633,0.0,-2.0,0,No,0.0,47,university,paid
634,32185.833333333332,0.0,46486,No,0.3250727272727273,56,high school,paid
635,167.66666666666666,-1.1666666666666667,550,No,0.0114,44,high school,paid
